OrderDate,City,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Sales,ShipDate,State,DaystoShipActual,SalesForecast,DaystoShipScheduled,SalesperCustomer,ProfitRatio,latitude,longitude,Category_encoded,Region_encoded,Segment_encoded,ShipMode_encoded,ShipStatus_encoded,Sub_Category_encoded
2014-07-24,Long Beach,0.0,CA-2014-103506,11561,"Avery Address/Shipping Labels for Typewriters, 4 x 2",20,4,41,2014-07-28,New York,4,54,6,41.4,48.0,40.5877,-73.6595,1,2,2,1,1,10
2014-07-24,Los Angeles,0.2,CA-2014-133718,90045,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6,3,15,2014-07-27,California,3,20,1,15.19,36.3,33.9631,-118.3941,1,1,1,3,2,1
2014-07-24,Los Angeles,0.0,CA-2014-133718,90045,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),28,9,58,2014-07-27,California,3,76,1,58.32,48.0,33.9631,-118.3941,1,1,1,3,2,2
2014-07-24,New York City,0.2,CA-2014-117240,10009,Angle-D Ring Binders,4,3,13,2014-07-29,New York,5,17,6,13.13,32.5,40.7262,-73.9796,1,2,2,1,1,1
2014-07-24,New York City,0.2,CA-2014-125367,10011,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,4,3,14,2014-07-31,New York,7,18,6,13.92,31.3,40.7402,-73.9996,1,2,3,1,2,1
2014-07-24,Wheeling,0.2,CA-2014-110940,60090,"Hunt PowerHouse Electric Pencil Sharpener, Blue",15,4,122,2014-07-29,Illinois,5,159,6,121.54,12.5,42.134,-87.9341,1,3,1,1,1,6
2014-07-24,Elkhart,0.0,US-2014-169320,46514,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",11,5,160,2014-07-26,Indiana,2,209,3,159.75,7.0,41.7101,-85.9729,3,3,1,2,1,7
2014-07-24,Kenosha,0.0,CA-2014-118346,53142,Logitech G600 MMO Gaming Mouse,144,5,400,2014-07-25,Wisconsin,1,524,1,399.95,36.0,42.556,-87.8705,3,3,3,3,3,7
2014-07-25,Huntington Beach,0.2,US-2014-135013,92646,Hewlett Packard LaserJet 3310 Copier,840,5,2400,2014-07-25,California,0,3145,0,2399.96,35.0,33.6654,-117.9686,3,1,2,4,3,17
2014-07-26,Dallas,0.3,CA-2014-167549,75217,Safco Drafting Table,-4,6,298,2014-07-28,Texas,2,391,1,298.12,-1.4,32.7244,-96.6755,2,3,3,3,2,11
2014-07-26,Philadelphia,0.4,CA-2014-121293,19143,"Bush Cubix Conference Tables, Fully Assembled",-35,1,139,2014-07-29,Pennsylvania,3,182,3,138.59,-25.0,39.9448,-75.2288,2,2,1,2,3,11
2014-07-26,Philadelphia,0.2,CA-2014-121293,19143,Eldon 200 Class Desk Accessories,3,4,20,2014-07-29,Pennsylvania,3,26,3,20.1,15.0,39.9448,-75.2288,2,2,1,2,3,3
2014-07-26,Philadelphia,0.2,CA-2014-125640,19134,Avery 491,1,1,3,2014-07-30,Pennsylvania,4,4,6,3.3,32.5,39.9925,-75.1133,1,2,1,1,1,10
2014-07-26,Philadelphia,0.2,CA-2014-121293,19143,Acme Galleria Hot Forged Steel Scissors with Colored Handles,4,3,38,2014-07-29,Pennsylvania,3,49,3,37.75,11.3,39.9448,-75.2288,1,2,1,2,3,15
2014-07-26,Philadelphia,0.2,CA-2014-121293,19143,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,-26,5,260,2014-07-29,Pennsylvania,3,341,3,259.92,-10.0,39.9448,-75.2288,1,2,1,2,3,5
2014-07-26,Philadelphia,0.2,CA-2014-121293,19143,Xerox 216,7,4,21,2014-07-29,Pennsylvania,3,27,3,20.74,35.0,39.9448,-75.2288,1,2,1,2,3,2
2014-07-26,Sioux Falls,0.0,CA-2014-169810,57103,Avery 498,10,7,20,2014-08-01,South Dakota,6,27,6,20.23,47.0,43.5374,-96.6864,1,3,1,1,3,10
2014-07-27,Los Angeles,0.2,US-2014-167318,90036,"Global Airflow Leather Mesh Back Chair, Black",45,3,362,2014-08-02,California,6,475,6,362.35,12.5,34.0699,-118.3492,2,1,2,1,3,8
2014-07-27,Los Angeles,0.0,US-2014-167318,90036,Logitech Z-906 Speaker sys - home theater - 5.1-CH,660,5,1650,2014-08-02,California,6,2162,6,1649.95,40.0,34.0699,-118.3492,3,1,2,1,3,7
2014-07-28,Jacksonville,0.2,CA-2014-123239,32216,"Eldon Delta Triangular Chair Mat, 52 x 58, Clear",-2,3,91,2014-08-01,Florida,4,119,3,91.03,-2.5,30.2787,-81.5831,2,4,1,2,2,3
2014-07-28,Raleigh,0.2,CA-2014-107209,27604,"Global Value Mid-Back Managers Chair, Gray",12,4,195,2014-08-02,North Carolina,5,255,3,194.85,6.2,35.8334,-78.5799,2,4,1,2,2,8
2014-07-28,Seattle,0.0,CA-2014-133046,98115,Staples,11,3,24,2014-08-02,Washington,5,31,3,23.88,44.0,47.6849,-122.2968,2,1,1,2,2,3
2014-07-28,Yonkers,0.0,CA-2014-108791,10701,Tensor Computer Mounted Lamp,4,1,15,2014-08-01,New York,4,20,6,14.89,27.0,40.9461,-73.8669,2,2,1,1,1,3
2014-07-28,Seattle,0.0,CA-2014-133046,98115,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",12,4,26,2014-08-02,Washington,5,34,3,26.2,46.0,47.6849,-122.2968,1,1,1,2,2,2
2014-07-28,Seattle,0.0,CA-2014-133046,98115,Xerox 227,6,2,13,2014-08-02,Washington,5,17,3,12.96,48.0,47.6849,-122.2968,1,1,1,2,2,2
2014-07-28,Seattle,0.0,CA-2014-133046,98115,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,33,5,235,2014-08-02,Washington,5,308,3,234.95,14.0,47.6849,-122.2968,3,1,1,2,2,7
2014-07-28,Yonkers,0.0,CA-2014-108791,10701,Nortel Networks T7316 E Nt8 B27,136,8,544,2014-08-01,New York,4,713,6,543.92,25.0,40.9461,-73.8669,3,2,1,1,1,4
2014-07-29,San Francisco,0.0,CA-2014-130841,94110,Super Decoflex Portable Personal File,4,1,15,2014-08-02,California,4,20,6,14.98,28.0,37.7509,-122.4153,1,1,2,1,1,5
2014-07-29,San Francisco,0.2,CA-2014-130841,94110,Zipper Ring Binder Pockets,4,4,10,2014-08-02,California,4,13,6,9.98,36.3,37.7509,-122.4153,1,1,2,1,1,1
2014-07-29,San Francisco,0.2,CA-2014-130841,94110,Wilson Electronics DB Pro Signal Booster,100,4,1146,2014-08-02,California,4,1501,6,1145.6,8.8,37.7509,-122.4153,3,1,2,1,1,4
2014-07-30,Oklahoma City,0.0,US-2014-130953,73120,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,73,3,303,2014-08-04,Oklahoma,5,397,6,302.67,24.0,35.5835,-97.5638,2,3,1,1,1,8
2014-07-30,Seattle,0.0,US-2014-115301,98103,"Bush Westfield Collection Bookcases, Medium Cherry Finish",26,2,116,2014-08-03,Washington,4,152,6,115.96,22.0,47.6733,-122.3426,2,1,1,1,1,13
2014-07-30,Austin,0.2,CA-2014-130771,78745,Assorted Color Push Pins,0,2,3,2014-08-04,Texas,5,4,6,2.9,16.3,30.2063,-97.7956,1,3,2,1,1,14
2014-07-30,Jacksonville,0.2,CA-2014-101483,28540,Holmes HEPA Air Purifier,7,2,35,2014-08-02,North Carolina,3,46,3,34.85,18.8,34.7375,-77.4628,1,4,1,2,3,9
2014-07-30,Jacksonville,0.2,CA-2014-101483,28540,Newell 322,0,3,4,2014-08-02,North Carolina,3,6,3,4.37,8.8,34.7375,-77.4628,1,4,1,2,3,6
2014-07-30,Oklahoma City,0.0,US-2014-130953,73120,GBC Poly Designer Binding Covers,16,2,33,2014-08-04,Oklahoma,5,44,6,33.48,49.0,35.5835,-97.5638,1,3,1,1,1,1
2014-07-30,Oklahoma City,0.0,US-2014-130953,73120,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61,2,138,2014-08-04,Oklahoma,5,180,6,137.62,44.0,35.5835,-97.5638,1,3,1,1,1,9
2014-07-30,Troy,0.0,CA-2014-146031,12180,Sanford Liquid Accent Highlighters,22,9,60,2014-08-02,New York,3,79,3,60.12,37.0,42.7287,-73.6683,1,2,1,2,3,6
2014-07-30,Austin,0.2,CA-2014-130771,78745,Cisco SPA301,16,1,125,2014-08-04,Texas,5,164,6,124.79,12.5,30.2063,-97.7956,3,3,2,1,1,4
2014-07-30,Jacksonville,0.2,CA-2014-101483,28540,Samsung Replacement EH64AVFWE Premium Headset,1,5,22,2014-08-02,North Carolina,3,29,3,22.0,6.3,34.7375,-77.4628,3,4,1,2,3,4
2014-07-30,Oklahoma City,0.0,US-2014-130953,73120,Nortel Meridian M3904 Professional Digital phone,134,3,462,2014-08-04,Oklahoma,5,605,6,461.97,29.0,35.5835,-97.5638,3,3,1,1,1,4
2014-07-30,Seattle,0.0,US-2014-113852,98115,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,12,3,91,2014-08-03,Washington,4,119,6,90.57,13.0,47.6849,-122.2968,3,1,1,1,1,7
2014-07-31,Lakewood,0.7,CA-2014-155740,44107,GBC ProClick Punch Binding System,-54,4,77,2014-08-03,Ohio,3,101,1,76.78,-70.0,41.4847,-81.8018,1,2,3,3,2,1
2014-07-31,Mission Viejo,0.0,CA-2014-167913,92691,Avery 480,13,7,26,2014-08-04,California,4,34,3,26.25,48.0,33.6128,-117.6622,1,1,1,2,2,10
2014-07-31,Mission Viejo,0.0,CA-2014-167913,92691,Economy Rollaway Files,86,2,330,2014-08-04,California,4,433,3,330.4,26.0,33.6128,-117.6622,1,1,1,2,2,5
2014-07-31,Baltimore,0.0,CA-2014-141103,21215,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43,5,90,2014-08-07,Maryland,7,118,6,89.95,48.0,39.3446,-76.6794,3,2,1,1,2,4
2014-08-01,San Francisco,0.0,CA-2014-161102,94110,"Master Big Foot Doorstop, Beige",11,7,37,2014-08-04,California,3,48,1,36.96,31.0,37.7509,-122.4153,2,1,1,3,2,3
2014-08-01,Milwaukee,0.0,US-2014-165869,53209,3M Office Air Cleaner,55,6,156,2014-08-06,Wisconsin,5,204,6,155.88,35.0,43.1188,-87.9478,1,3,2,1,1,9
2014-08-01,Milwaukee,0.0,US-2014-165869,53209,Acco 3-Hole Punch,8,4,18,2014-08-06,Wisconsin,5,23,6,17.52,48.0,43.1188,-87.9478,1,3,2,1,1,1
2014-08-01,Philadelphia,0.2,CA-2014-121909,19134,Xerox 1991,18,3,55,2014-08-06,Pennsylvania,5,72,6,54.82,32.5,39.9925,-75.1133,1,2,2,1,1,2
2014-08-01,San Francisco,0.0,CA-2014-161102,94110,Eldon Portable Mobile Manager,15,2,57,2014-08-04,California,3,74,1,56.56,27.0,37.7509,-122.4153,1,1,1,3,2,5
2014-08-01,Wilmington,0.0,CA-2014-147032,19805,Avery Personal Creations Heavyweight Cards,6,1,12,2014-08-05,Delaware,4,15,6,11.54,48.0,39.7434,-75.5827,1,2,3,1,1,2
2014-08-01,Wilmington,0.0,CA-2014-147032,19805,"Black Avery Memo-Size 3-Ring Binder, 5 1/2 x 8 1/2",5,3,11,2014-08-05,Delaware,4,14,6,11.01,49.0,39.7434,-75.5827,1,2,3,1,1,1
2014-08-01,Wilmington,0.0,CA-2014-147032,19805,Fellowes PB200 Plastic Comb Binding Machine,391,5,850,2014-08-05,Delaware,4,1114,6,849.95,46.0,39.7434,-75.5827,1,2,3,1,1,1
2014-08-01,Chicago,0.2,CA-2014-115805,60653,Motorola L804,4,1,37,2014-08-01,Illinois,0,48,0,36.79,11.3,41.8196,-87.6126,3,3,1,4,3,4
2014-08-01,Fort Lauderdale,0.2,CA-2014-125752,33311,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",8,2,41,2014-08-05,Florida,4,54,6,41.42,20.0,26.1421,-80.1728,3,4,3,1,1,7
2014-08-01,Philadelphia,0.4,CA-2014-126144,19134,Polycom SoundPoint Pro SE-225 Corded phone,-57,4,286,2014-08-06,Pennsylvania,5,374,6,285.58,-20.0,39.9925,-75.1133,3,2,1,1,1,4
2014-08-02,Austin,0.2,CA-2014-162691,78745,Xerox 1998,13,7,36,2014-08-08,Texas,6,48,6,36.29,35.0,30.2063,-97.7956,1,3,2,1,3,2
2014-08-02,Salinas,0.2,CA-2014-124576,93905,GBC Prestige Therm-A-Bind Covers,19,2,55,2014-08-05,California,3,72,3,54.9,33.8,36.6811,-121.6176,1,1,2,2,3,1
2014-08-02,San Francisco,0.0,CA-2014-168942,94109,"Fellowes Mobile File Cart, Black",50,3,187,2014-08-06,California,4,244,3,186.54,27.0,37.7917,-122.4186,1,1,1,2,2,5
2014-08-02,Austin,0.4,CA-2014-162691,78745,Bady BDG101FRU Card Printer,-264,3,1440,2014-08-08,Texas,6,1887,6,1439.98,-18.3,30.2063,-97.7956,3,3,2,1,3,16
2014-08-02,Charlotte,0.2,CA-2014-133235,28205,Nortel Networks T7316 E Nt8 B27,17,5,272,2014-08-05,North Carolina,3,356,1,271.96,6.3,35.22,-80.7881,3,4,1,3,2,4
2014-08-02,Chicago,0.2,CA-2014-135034,60653,JBL Micro Wireless Portable Bluetooth Speaker,6,2,96,2014-08-04,Illinois,2,126,1,95.98,6.3,41.8196,-87.6126,3,3,1,3,2,4
2014-08-04,Chicago,0.3,CA-2014-165386,60623,"OSullivan Elevations Bookcase, Cherry Finish",-37,2,183,2014-08-05,Illinois,1,240,1,183.37,-20.0,41.849,-87.7157,2,3,1,3,3,13
2014-08-04,San Francisco,0.0,CA-2014-168396,94122,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",11,3,124,2014-08-09,California,5,162,3,123.96,9.0,37.7593,-122.4836,2,1,1,2,2,3
2014-08-04,Fairfield,0.2,CA-2014-163566,45014,Avery 476,5,5,17,2014-08-07,Ohio,3,22,1,16.52,32.5,39.3266,-84.5479,1,2,1,3,2,10
2014-08-04,Los Angeles,0.0,US-2014-143175,90004,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,24,3,100,2014-08-07,California,3,131,3,99.87,24.0,34.0762,-118.3029,1,1,1,2,3,5
2014-08-04,San Francisco,0.0,CA-2014-168396,94122,Avery 473,25,5,52,2014-08-09,California,5,68,3,51.75,48.0,37.7593,-122.4836,1,1,1,2,2,10
2014-08-04,Seattle,0.0,CA-2014-141747,98105,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",4,1,16,2014-08-09,Washington,5,21,3,16.06,26.0,47.6633,-122.3022,1,1,2,2,2,5
2014-08-04,Bloomington,0.2,CA-2014-140781,61701,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,7,3,40,2014-08-08,Illinois,4,52,6,39.82,18.8,40.4783,-88.9893,3,3,1,1,1,7
2014-08-05,Carrollton,0.8,CA-2014-146367,75007,Avery Durable Poly Binders,-6,3,3,2014-08-09,Texas,4,4,6,3.32,-170.0,33.0033,-96.882,1,3,2,1,1,1
2014-08-05,Loveland,0.2,CA-2014-132738,80538,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),3,2,8,2014-08-08,Colorado,3,10,1,7.97,36.3,40.4262,-105.09,1,1,2,3,2,2
2014-08-05,Loveland,0.2,CA-2014-132738,80538,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9",3,1,9,2014-08-08,Colorado,3,12,1,8.78,36.3,40.4262,-105.09,1,1,2,3,2,12
2014-08-06,Houston,0.2,CA-2014-154676,77070,"Tennsco Lockers, Sand",8,9,151,2014-08-09,Texas,3,198,1,151.06,5.0,29.9781,-95.5803,1,3,3,3,2,5
2014-08-06,Indianapolis,0.0,CA-2014-128328,46203,Avery 475,67,9,133,2014-08-10,Indiana,4,175,6,133.2,50.0,39.743,-86.1179,1,3,1,1,1,10
2014-08-06,Indianapolis,0.0,CA-2014-128328,46203,Premium Transparent Presentation Covers by GBC,60,6,126,2014-08-10,Indiana,4,165,6,125.88,48.0,39.743,-86.1179,1,3,1,1,1,1
2014-08-06,Richmond,0.0,CA-2014-117695,40475,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6,2,14,2014-08-09,Kentucky,3,18,1,13.76,46.0,37.7546,-84.2955,1,4,2,3,2,2
2014-08-06,Indianapolis,0.0,CA-2014-128328,46203,Logitech MX Performance Wireless Mouse,30,2,80,2014-08-10,Indiana,4,105,6,79.78,37.0,39.743,-86.1179,3,3,1,1,1,7
2014-08-07,Lafayette,0.0,CA-2014-161200,70506,Longer-Life Soft White Bulbs,7,5,15,2014-08-11,Louisiana,4,20,3,15.4,48.0,30.2077,-92.0656,2,4,1,2,2,3
2014-08-07,Lafayette,0.0,CA-2014-161200,70506,OSullivan 2-Shelf Heavy-Duty Bookcases,23,3,146,2014-08-11,Louisiana,4,191,3,145.74,16.0,30.2077,-92.0656,2,4,1,2,2,13
2014-08-07,Cedar Hill,0.2,CA-2014-136609,75104,14-7/8 x 11 Blue Bar Computer Printout Paper,40,3,115,2014-08-12,Texas,5,151,6,115.3,35.0,32.5885,-96.9438,1,3,2,1,1,2
2014-08-07,Concord,0.0,CA-2014-151981,3301,Avery 481,12,8,25,2014-08-13,New Hampshire,6,32,6,24.64,48.0,43.2185,-71.5277,1,2,3,1,3,10
2014-08-07,Concord,0.0,CA-2014-151981,3301,"Hunt PowerHouse Electric Pencil Sharpener, Blue",68,6,228,2014-08-13,New Hampshire,6,299,6,227.88,30.0,43.2185,-71.5277,1,2,3,1,3,6
2014-08-07,New York City,0.0,CA-2014-168172,10011,Acme 10 Easy Grip Assistive Scissors,21,4,70,2014-08-11,New York,4,92,6,70.12,30.0,40.7402,-73.9996,1,2,1,1,1,15
2014-08-07,Concord,0.0,CA-2014-151981,3301,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",247,5,825,2014-08-13,New Hampshire,6,1081,6,824.95,30.0,43.2185,-71.5277,3,2,3,1,3,4
2014-08-08,Westminster,0.2,CA-2014-156776,92683,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,26,1,207,2014-08-12,California,4,271,6,207.18,12.5,33.7524,-117.9939,2,1,1,1,1,8
2014-08-08,Westminster,0.0,CA-2014-156776,92683,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,16,1,52,2014-08-12,California,4,68,6,51.75,30.0,33.7524,-117.9939,2,1,1,1,1,3
2014-08-08,Dallas,0.2,CA-2014-110821,75081,Safco Industrial Shelving,-25,2,118,2014-08-09,Texas,1,155,1,118.16,-21.3,32.9462,-96.7058,1,3,1,3,3,5
2014-08-08,Long Beach,0.0,CA-2014-117023,11561,"Quartet Omega Colored Chalk, 12/Pack",5,2,12,2014-08-13,New York,5,15,6,11.68,47.0,40.5877,-73.6595,1,2,1,1,1,6
2014-08-08,Long Beach,0.0,CA-2014-117023,11561,Staples,26,10,105,2014-08-13,New York,5,137,6,104.8,25.0,40.5877,-73.6595,1,2,1,1,1,6
2014-08-08,San Diego,0.2,US-2014-155999,92105,Avery Printable Repositionable Plastic Tabs,5,2,14,2014-08-14,California,6,18,6,13.76,33.8,32.7423,-117.0947,1,1,1,1,3,1
2014-08-08,San Jose,0.0,CA-2014-115175,95123,Xerox 1891,115,5,245,2014-08-13,California,5,320,6,244.55,47.0,37.2458,-121.8306,1,1,1,1,1,2
2014-08-08,Westminster,0.0,CA-2014-156776,92683,3.6 Cubic Foot Counter Height Office Refrigerator,412,5,1473,2014-08-12,California,4,1930,6,1473.1,28.0,33.7524,-117.9939,1,1,1,1,1,9
2014-08-08,Westminster,0.2,CA-2014-156776,92683,Cardinal Holdit Business Card Pockets,4,3,12,2014-08-12,California,4,16,6,11.95,35.0,33.7524,-117.9939,1,1,1,1,1,1
2014-08-08,Westminster,0.2,CA-2014-156776,92683,"Mead 1st Gear 2 Zipper Binder, Asst. Colors",12,3,31,2014-08-12,California,4,41,6,31.13,37.5,33.7524,-117.9939,1,1,1,1,1,1
2014-08-08,Westminster,0.0,CA-2014-156776,92683,Xerox 1881,12,2,25,2014-08-12,California,4,32,6,24.56,47.0,33.7524,-117.9939,1,1,1,1,1,2
2014-08-08,Dallas,0.2,CA-2014-110821,75081,Logitech K350 2.4Ghz Wireless Keyboard,-13,3,119,2014-08-09,Texas,1,157,1,119.45,-11.3,32.9462,-96.7058,3,3,1,3,3,7
2014-08-08,Jacksonville,0.2,CA-2014-163321,28540,Logitech G700s Rechargeable Gaming Mouse,22,1,80,2014-08-12,North Carolina,4,105,3,79.99,27.5,34.7375,-77.4628,3,4,1,2,2,7
2014-08-08,Moorhead,0.0,CA-2014-158344,56560,Memorex Micro Travel Drive 16 GB,20,4,64,2014-08-12,Minnesota,4,84,6,63.96,31.0,46.8677,-96.7572,3,3,1,1,1,7
2014-08-08,San Diego,0.2,US-2014-155999,92105,GE DSL Phone Line Filter,18,5,160,2014-08-14,California,6,210,6,159.96,11.3,32.7423,-117.0947,3,1,1,1,3,4
2014-08-08,Westminster,0.2,CA-2014-156776,92683,Polycom VoiceStation 500 Conference phone,44,3,708,2014-08-12,California,4,928,6,707.88,6.3,33.7524,-117.9939,3,1,1,1,1,4
2014-08-08,Westminster,0.0,CA-2014-156776,92683,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,8,4,56,2014-08-12,California,4,73,6,55.76,14.0,33.7524,-117.9939,3,1,1,1,1,7
2014-08-11,Columbus,0.0,CA-2014-143063,47201,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36 x 48",25,2,121,2014-08-16,Indiana,5,159,6,121.3,21.0,39.2055,-85.9317,2,3,1,1,1,3
2014-08-11,Columbus,0.0,CA-2014-143063,47201,Staples,35,6,70,2014-08-16,Indiana,5,92,6,70.08,50.0,39.2055,-85.9317,1,3,1,1,1,12
2014-08-11,Richmond,0.0,CA-2014-145443,47374,Xerox 1906,83,5,177,2014-08-16,Indiana,5,232,3,177.2,47.0,39.8324,-84.8936,1,3,2,2,2,2
2014-08-11,Columbus,0.0,CA-2014-143063,47201,Aastra 57i VoIP phone,378,9,1454,2014-08-16,Indiana,5,1906,6,1454.49,26.0,39.2055,-85.9317,3,3,1,1,1,4
2014-08-12,Bedford,0.2,CA-2014-139311,76021,BIC Brite Liner Grip Highlighters,3,7,9,2014-08-14,Texas,2,12,1,9.18,31.3,32.8536,-97.1358,1,3,2,3,2,6
2014-08-12,Bedford,0.8,CA-2014-139311,76021,"Fellowes Twister Kit, Gray/Clear, 3/pkg",-23,8,13,2014-08-14,Texas,2,17,1,12.86,-175.0,32.8536,-97.1358,1,3,2,3,2,1
2014-08-12,Bedford,0.2,CA-2014-139311,76021,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 600 Sets per Book",10,4,30,2014-08-14,Texas,2,39,1,29.66,33.8,32.8536,-97.1358,1,3,2,3,2,2
2014-08-12,Lake Charles,0.0,CA-2014-160899,70601,Satellite Sectional Post Binders,220,11,478,2014-08-14,Louisiana,2,626,3,477.51,46.0,30.2285,-93.188,1,4,3,2,1,1
2014-08-12,New York City,0.0,CA-2014-100433,10009,Xerox 226,12,4,26,2014-08-17,New York,5,34,6,25.92,48.0,40.7262,-73.9796,1,2,3,1,1,2
2014-08-12,Bedford,0.2,CA-2014-139311,76021,Pyle PMP37LED,13,2,154,2014-08-14,Texas,2,201,1,153.58,8.8,32.8536,-97.1358,3,3,2,3,2,4
2014-08-13,Columbia,0.0,US-2014-118941,21044,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,374,5,1780,2014-08-13,Maryland,0,2332,0,1779.9,21.0,39.2141,-76.8788,2,2,2,4,3,8
2014-08-13,Lake Forest,0.0,CA-2014-158169,92630,DAX Wood Document Frame,20,4,55,2014-08-16,California,3,72,1,54.92,36.0,33.6437,-117.6868,2,1,1,3,2,3
2014-08-13,Columbia,0.0,US-2014-118941,21044,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,59,5,220,2014-08-13,Maryland,0,288,0,219.9,27.0,39.2141,-76.8788,1,2,2,4,3,6
2014-08-13,Columbia,0.0,US-2014-118941,21044,Newell 312,5,3,18,2014-08-13,Maryland,0,23,0,17.52,30.0,39.2141,-76.8788,1,2,2,4,3,6
2014-08-13,Lake Forest,0.0,CA-2014-158169,92630,Avanti 4.4 Cu. Ft. Refrigerator,152,3,543,2014-08-16,California,3,711,1,542.94,28.0,33.6437,-117.6868,1,1,1,3,2,9
2014-08-13,Orlando,0.2,CA-2014-106537,32839,Xerox 2000,7,4,21,2014-08-18,Florida,5,27,6,20.74,35.0,28.4871,-81.4082,1,4,1,1,1,2
2014-08-13,Seattle,0.2,CA-2014-152310,98103,Avery Legal 4-Ring Binder,38,6,101,2014-08-20,Washington,7,132,6,100.7,37.5,47.6733,-122.3426,1,1,1,1,2,1
2014-08-13,Seattle,0.0,CA-2014-152310,98103,Personal File Boxes with Fold-Down Carry Handle,12,3,47,2014-08-20,Washington,7,61,6,46.74,25.0,47.6733,-122.3426,1,1,1,1,2,5
2014-08-13,Seattle,0.0,CA-2014-152310,98103,Xerox 1937,92,4,192,2014-08-20,Washington,7,252,6,192.16,48.0,47.6733,-122.3426,1,1,1,1,2,2
2014-08-13,Seattle,0.2,CA-2014-152310,98103,Grandstream GXP1160 VoIP phone,27,8,243,2014-08-20,Washington,7,318,6,242.62,11.3,47.6733,-122.3426,3,1,1,1,2,4
2014-08-13,Seattle,0.0,CA-2014-152310,98103,Hewlett Packard 310 Color Digital Copier,90,1,300,2014-08-20,Washington,7,393,6,299.99,30.0,47.6733,-122.3426,3,1,1,1,2,17
2014-08-13,Seattle,0.0,CA-2014-152310,98103,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",12,5,175,2014-08-20,Washington,7,229,6,174.95,7.0,47.6733,-122.3426,3,1,1,1,2,7
2014-08-14,Memphis,0.2,CA-2014-128363,38109,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0,1,32,2014-08-19,Tennessee,5,42,6,31.98,0.0,35.0425,-90.0732,2,4,1,1,1,3
2014-08-14,Memphis,0.2,CA-2014-128363,38109,Hon Olson Stacker Chairs,48,2,424,2014-08-19,Tennessee,5,555,6,423.65,11.3,35.0425,-90.0732,2,4,1,1,1,8
2014-08-14,Memphis,0.2,CA-2014-128363,38109,Belkin Premiere Surge Master II 8-outlet surge protector,31,7,272,2014-08-19,Tennessee,5,356,6,272.05,11.3,35.0425,-90.0732,1,4,1,1,1,9
2014-08-14,Memphis,0.2,CA-2014-128363,38109,Colored Envelopes,5,5,15,2014-08-19,Tennessee,5,19,6,14.76,32.5,35.0425,-90.0732,1,4,1,1,1,12
2014-08-14,Memphis,0.7,CA-2014-128363,38109,GBC DocuBind TL300 Electric Binding System,-1238,6,1615,2014-08-19,Tennessee,5,2116,6,1614.58,-76.7,35.0425,-90.0732,1,4,1,1,1,1
2014-08-14,Memphis,0.2,CA-2014-128363,38109,Staples,9,5,24,2014-08-19,Tennessee,5,32,6,24.32,37.5,35.0425,-90.0732,1,4,1,1,1,14
2014-08-14,Philadelphia,0.2,CA-2014-167542,19120,Avery 486,6,3,18,2014-08-21,Pennsylvania,7,23,6,17.54,33.8,40.0343,-75.1213,1,2,2,1,2,10
2014-08-14,San Diego,0.2,CA-2014-100580,92037,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",12,3,36,2014-08-21,California,7,47,6,36.02,32.5,32.8455,-117.2521,1,1,2,1,2,1
2014-08-14,San Francisco,0.0,US-2014-103828,94122,Newell 345,15,3,60,2014-08-14,California,0,78,0,59.52,26.0,37.7593,-122.4836,1,1,1,4,3,6
